Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
16/12/2023,17:45,Excelsior,Go Ahead Eagles,1,1,D,2.93,3.68,2.27,1.64,2.26,1436.0112291553417,1501.4458400787214,-65.43461092337975,1.8,2.6,0,3,2,1.6,1.4,2,1,2,1,1,0,1.5,2.0
16/12/2023,20:00,Heerenveen,Volendam,1,2,A,1.37,5.14,7.71,1.49,2.49,1479.2052894852868,1406.4774440088197,72.72784547646711,2.0,1.4,3,0,2,1.0,3.6,0,1,4,2,0,0,2.5,1.0
17/12/2023,11:15,Almere City,Vitesse,5,0,H,2.37,3.54,2.84,1.75,2.07,1472.1389570572028,1415.623390355031,56.51556670217178,1.0,3.0,1,1,3,1.0,3.2,1,0,4,0,0,0,0.0,0.0
17/12/2023,13:30,Heracles,Feyenoord,0,4,A,11.33,6.88,1.22,1.34,3.19,1447.000296151428,1729.632178987702,-282.6318828362739,1.2,2.6,1,0,4,2.2,1.2,4,0,1,0,0,0,0.0,0.0
17/12/2023,13:30,Sparta Rotterdam,Twente,2,2,D,4.14,3.72,1.84,1.8,2.01,1539.388572782385,1647.3188821097401,-107.93030932735519,1.6,1.4,2,0,3,2.2,2.0,2,2,1,0,0,2,2.0,2.0
17/12/2023,15:45,Ajax,Zwolle,2,2,D,1.27,6.18,9.14,1.36,3.1,1600.3469954610596,1480.3114250471053,120.03557041395425,2.8,1.2,4,1,0,1.8,1.8,2,0,3,0,0,0,0.0,0.0
17/12/2023,19:00,AZ Alkmaar,PSV Eindhoven,0,4,A,4.0,3.77,1.85,1.71,2.13,1623.2627157788943,1786.4529022023569,-163.1901864234626,1.8,1.0,2,1,2,3.4,0.2,5,0,0,1,1,0,1.0,1.0
12/01/2024,19:00,Waalwijk,Heracles,1,2,A,1.84,3.68,4.17,1.79,2.01,1406.3451103592051,1460.8450905563088,-54.499980197103696,1.4,1.6,1,2,2,1.2,2.2,1,0,4,0,0,0,0.0,0.0
13/01/2024,15:30,For Sittard,Sparta Rotterdam,0,2,A,2.35,3.38,2.98,1.88,1.9,1437.9523964510104,1550.5776177095902,-112.62522125857981,1.8,1.8,3,0,2,1.8,1.4,2,1,2,0,1,1,0.5,1.5
13/01/2024,17:45,Twente,AZ Alkmaar,2,1,H,2.17,3.46,3.27,1.87,1.92,1661.28195043362,1609.2996474550143,51.98230297860573,2.4,2.2,2,2,1,1.8,1.6,2,1,2,1,0,1,1.5,1.0
13/01/2024,19:00,Zwolle,Heerenveen,2,2,D,2.61,3.62,2.52,1.68,2.17,1480.2636694974158,1479.2530450349764,1.0106244624394094,1.8,2.2,1,1,3,2.0,1.0,3,0,2,0,0,0,0.0,0.0
13/01/2024,20:00,PSV Eindhoven,Excelsior,3,1,H,1.07,12.25,27.51,1.17,4.66,1789.974842390688,1432.4892889670105,357.48555342367763,3.0,0.2,5,0,0,1.8,2.6,0,3,2,2,0,0,5.0,0.5
14/01/2024,11:15,Volendam,Almere City,0,1,A,2.6,3.62,2.53,1.64,2.23,1394.2790042522113,1484.3373968138112,-90.05839256159993,0.8,3.2,1,0,4,1.6,2.8,1,1,3,0,0,0,0.0,0.0
14/01/2024,13:30,Go Ahead Eagles,Ajax,2,3,A,3.65,4.1,1.85,1.46,2.63,1490.6040333394917,1611.1888022002893,-120.58476886079757,0.8,1.4,1,2,2,2.8,1.2,4,1,0,0,0,2,0.5,0.5
14/01/2024,13:30,Vitesse,Utrecht,0,0,D,2.95,3.55,2.29,1.79,2.01,1419.9669300177432,1514.8490408687007,-94.88211085095759,0.8,3.2,1,0,4,1.6,1.0,2,3,0,1,1,0,1.0,0.5
14/01/2024,15:45,Feyenoord,Nijmegen,2,2,D,1.14,8.28,15.92,1.33,3.24,1720.9219784131199,1507.8230070154593,213.09897139766053,2.6,1.0,4,0,1,2.2,1.2,3,1,1,1,0,1,1.5,0.5
19/01/2024,19:00,Excelsior,Heerenveen,3,0,H,3.14,3.64,2.17,1.68,2.16,1449.4961383075874,1462.2461956943994,-12.750057386811932,1.6,2.8,0,2,3,1.8,1.2,2,1,2,1,1,1,1.0,0.3333333333333333
20/01/2024,15:30,Nijmegen,Twente,1,0,H,4.14,3.86,1.8,1.64,2.21,1529.0486757966087,1640.0562816524707,-111.00760585586204,2.4,1.4,3,1,1,2.2,1.8,3,1,1,0,2,1,1.0,2.6666666666666665
20/01/2024,17:45,Heracles,Volendam,1,1,D,1.72,4.04,4.39,1.58,2.35,1458.0058574672946,1397.1182373412255,60.88762012606912,1.4,1.6,2,0,3,0.6,2.6,1,0,4,0,0,1,2.0,2.0
20/01/2024,19:00,AZ Alkmaar,Zwolle,2,2,D,1.34,5.37,8.07,1.55,2.41,1603.9714726965203,1485.5918442559098,118.37962844061053,1.4,2.0,1,1,3,2.2,1.8,1,2,2,1,0,0,3.0,0.0
21/01/2024,11:15,Utrecht,PSV Eindhoven,1,1,D,7.76,5.57,1.33,1.42,2.82,1524.7410955196617,1780.082787739727,-255.3416922200654,1.2,0.6,2,3,0,2.8,0.4,5,0,0,0,2,1,1.0,3.3333333333333335
21/01/2024,13:30,Sparta Rotterdam,Go Ahead Eagles,0,2,A,2.19,3.6,3.08,1.72,2.1,1533.0137644712486,1508.1678865778333,24.845877893415263,1.4,1.2,2,1,2,1.0,2.0,0,2,3,2,0,1,1.0,0.3333333333333333
21/01/2024,13:30,Vitesse,Feyenoord,1,2,A,11.29,6.55,1.23,1.4,2.89,1415.4586443969604,1725.4302640339026,-309.97161963694225,0.6,2.6,1,1,3,2.8,1.4,3,1,1,1,2,0,1.0,3.0
21/01/2024,15:45,Ajax,Waalwijk,4,1,H,1.26,6.34,9.64,1.35,3.14,1618.2448187546297,1399.2890938048647,218.955724949765,2.4,1.6,4,1,0,1.2,1.8,0,2,3,3,0,0,3.3333333333333335,1.3333333333333333
24/01/2024,17:45,Almere City,For Sittard,0,0,D,2.39,3.46,2.87,1.84,1.95,1482.3466093074628,1439.9431839573588,42.403425350104044,1.4,2.4,2,0,3,1.0,2.0,2,0,3,0,1,0,1.0,2.0
26/01/2024,19:00,Zwolle,Vitesse,1,0,H,1.97,3.72,3.6,1.68,2.17,1497.6044173369548,1403.4460713159153,94.1583460210395,2.4,1.8,1,3,1,0.8,2.0,1,1,3,0,0,1,1.0,1.0
27/01/2024,17:45,PSV Eindhoven,Almere City,2,0,H,1.08,11.46,24.59,1.25,3.86,1784.6625162945206,1477.7668807526693,306.89563554185133,2.4,0.6,4,1,0,1.4,1.4,2,1,2,1,0,0,4.0,0.0
27/01/2024,17:45,Waalwijk,Sparta Rotterdam,1,1,D,2.53,3.56,2.64,1.73,2.09,1404.7932998762622,1527.5095583998511,-122.71625852358898,1.0,2.2,0,1,4,1.2,1.2,2,1,2,0,1,2,0.6666666666666666,1.3333333333333333
27/01/2024,20:00,Heracles,Ajax,2,4,A,5.96,4.84,1.46,1.43,2.72,1449.4718422358785,1626.7788339860458,-177.3069917501673,0.6,1.8,1,1,3,2.8,1.6,4,1,0,0,1,0,1.0,4.0
27/01/2024,20:00,Excelsior,Utrecht,1,1,D,3.06,3.63,2.19,1.71,2.12,1452.6948692623707,1521.5423645648784,-68.8474953025077,1.8,2.0,1,2,2,1.0,0.6,1,4,0,0,2,1,0.6666666666666666,1.3333333333333333
28/01/2024,11:15,Heerenveen,AZ Alkmaar,2,2,D,3.39,3.64,2.05,1.79,2.01,1468.0467491789975,1598.1709192119222,-130.12417003292467,1.2,1.8,1,1,3,1.6,2.2,1,1,3,0,2,1,0.3333333333333333,2.0
28/01/2024,13:30,Feyenoord,Twente,0,0,D,1.41,4.82,6.9,1.55,2.4,1721.816810186954,1643.6697354994194,78.14707468753454,2.4,1.2,3,1,1,2.2,1.4,3,1,1,1,1,1,1.3333333333333333,1.0
28/01/2024,13:30,Go Ahead Eagles,Nijmegen,2,2,D,2.12,3.64,3.2,1.69,2.14,1509.0682988858816,1528.1482634885604,-19.07996460267873,1.2,1.8,1,1,3,2.4,1.0,4,1,0,1,0,2,1.6666666666666667,1.3333333333333333
28/01/2024,15:45,Volendam,For Sittard,0,1,A,3.22,3.52,2.16,1.87,1.92,1383.957831979787,1453.1035893187973,-69.14575733901029,0.8,2.2,1,1,3,1.0,1.4,2,1,2,1,2,0,1.0,2.0
02/02/2024,19:00,Almere City,Excelsior,2,1,H,2.15,3.39,3.43,2.0,1.81,1491.68631004625,1438.7754399687901,52.910870077459776,1.4,1.2,2,1,2,1.6,1.8,1,2,2,0,0,1,0.0,0.0
03/02/2024,15:30,Twente,Waalwijk,3,0,H,1.29,5.74,9.69,1.56,2.4,1649.7237296299206,1398.739305745761,250.9844238841597,1.6,1.2,2,2,1,0.8,1.8,0,2,3,2,1,0,2.6666666666666665,0.3333333333333333
03/02/2024,17:45,For Sittard,Heerenveen,3,3,D,2.39,3.38,2.94,1.96,1.84,1453.748339875391,1467.4019986224039,-13.653658747012969,0.6,1.2,2,1,2,1.0,2.2,0,2,3,1,2,0,1.0,1.6666666666666667
03/02/2024,19:00,Ajax,PSV Eindhoven,1,1,D,3.37,4.09,1.95,1.41,2.87,1633.161786789849,1778.2795634907175,-145.1177767008685,3.0,1.6,4,1,0,2.4,0.4,4,1,0,0,3,0,1.0,3.3333333333333335
03/02/2024,20:00,Nijmegen,Heracles,3,1,H,1.71,4.06,4.48,1.62,2.28,1539.8084231525982,1437.8116825718407,101.99674058075743,2.4,1.2,3,2,0,1.0,2.4,1,1,3,0,1,0,1.0,2.0
04/02/2024,11:15,Vitesse,Go Ahead Eagles,0,2,A,2.78,3.48,2.44,1.82,1.99,1392.8706758488013,1519.6436943529957,-126.7730185041944,0.6,1.6,1,1,3,1.4,1.6,1,2,2,1,1,1,1.6666666666666667,2.3333333333333335
04/02/2024,13:30,Utrecht,Volendam,4,2,H,1.33,5.21,8.55,1.6,2.32,1530.8945448173924,1374.605651727273,156.28889309011947,1.0,0.6,1,4,0,0.8,1.4,1,1,3,1,1,1,1.3333333333333333,0.3333333333333333
04/02/2024,13:30,AZ Alkmaar,Feyenoord,0,1,A,4.41,3.86,1.75,1.73,2.1,1588.2946370075847,1731.6930923912914,-143.39845538370673,1.8,2.2,1,2,2,2.2,0.8,3,2,0,0,3,0,0.6666666666666666,2.0
04/02/2024,15:45,Sparta Rotterdam,Zwolle,0,2,A,1.92,3.67,3.83,1.79,2.03,1511.2216287409549,1513.892346995851,-2.670718254896201,1.2,1.4,1,2,2,1.6,1.8,1,3,1,1,0,0,2.0,1.0
09/02/2024,19:00,Waalwijk,Nijmegen,2,0,H,2.81,3.56,2.39,1.73,2.1,1419.5157492259345,1519.0319796724245,-99.51623044649,0.8,2.2,0,2,3,2.4,1.2,3,2,0,0,3,0,0.6666666666666666,4.0
10/02/2024,17:45,Excelsior,Twente,0,3,A,5.86,4.21,1.54,1.7,2.14,1431.9072915330564,1656.5918780656543,-224.6845865325979,1.4,1.4,1,2,2,1.4,0.8,2,2,1,0,2,1,0.6666666666666666,2.6666666666666665
10/02/2024,19:00,Almere City,AZ Alkmaar,0,0,D,4.76,3.9,1.69,1.78,2.03,1495.7529548299676,1584.227992223867,-88.47503739389936,1.6,0.6,3,1,1,1.0,2.2,0,2,3,0,1,0,1.0,4.0
10/02/2024,20:00,Heracles,Vitesse,3,2,H,2.09,3.54,3.41,1.77,2.04,1450.8821726108586,1379.8001858097834,71.08198680107512,1.2,2.6,1,1,3,0.2,2.0,0,1,4,0,1,0,0.0,2.0
11/02/2024,11:15,Go Ahead Eagles,Zwolle,1,1,D,1.73,4.06,4.27,1.59,2.33,1519.3954114057588,1514.140629943088,5.254781462670735,1.8,1.2,2,2,1,1.8,1.2,2,3,0,0,0,1,1.0,1.0
11/02/2024,13:30,Heerenveen,Ajax,3,2,H,4.01,4.4,1.72,1.42,2.81,1489.0607100724326,1611.5030753398203,-122.44236526738769,1.6,2.4,0,3,2,2.8,1.6,3,2,0,0,3,0,1.0,4.333333333333333
11/02/2024,13:30,Utrecht,For Sittard,4,0,H,1.77,3.7,4.49,1.9,1.89,1542.6175552517846,1442.0253294409988,100.59222581078575,1.4,1.0,1,4,0,1.0,1.8,1,2,2,1,1,1,1.6666666666666667,1.6666666666666667
11/02/2024,15:45,Volendam,PSV Eindhoven,1,5,A,22.66,10.72,1.09,1.3,3.44,1371.9303621995455,1780.954853018445,-409.0244908188995,1.0,1.6,1,1,3,2.2,0.6,3,2,0,0,3,0,1.3333333333333333,4.333333333333333
11/02/2024,19:00,Feyenoord,Sparta Rotterdam,2,0,H,1.14,8.27,17.93,1.43,2.75,1738.2752493189018,1504.6394718133445,233.63577750555737,1.8,0.6,3,2,0,1.0,1.4,1,2,2,2,0,1,2.6666666666666665,1.0
16/02/2024,19:00,PSV Eindhoven,Heracles,2,0,H,1.07,12.6,26.4,1.2,4.37,1784.857933802356,1446.9790918269475,337.8788419754085,2.4,0.8,3,2,0,1.8,2.2,2,1,2,1,0,0,6.0,0.0
17/02/2024,17:45,Sparta Rotterdam,Excelsior,4,2,H,1.83,3.82,4.05,1.73,2.11,1516.5444509307358,1420.002312415665,96.54213851507075,0.6,1.4,1,1,3,1.2,1.8,1,1,3,2,1,0,2.0,1.0
17/02/2024,17:45,For Sittard,AZ Alkmaar,1,2,A,4.21,3.51,1.88,2.06,1.76,1432.8434019348308,1593.409919730035,-160.56651779520416,0.8,1.8,1,2,2,1.0,1.4,0,3,2,0,3,0,0.3333333333333333,3.3333333333333335
17/02/2024,20:00,Heerenveen,Go Ahead Eagles,0,2,A,1.99,3.7,3.51,1.73,2.11,1475.3670466521812,1533.0890748260101,-57.7220281738289,2.0,2.4,1,3,1,1.8,1.2,2,2,1,1,1,1,1.6666666666666667,1.3333333333333333
17/02/2024,20:00,Zwolle,Almere City,0,1,A,2.12,3.44,3.42,1.92,1.88,1498.3475105513019,1511.5460742217538,-13.198563670451904,1.6,1.0,2,3,0,0.6,0.6,2,2,1,1,0,0,2.0,1.0
18/02/2024,11:15,Twente,Utrecht,0,1,A,1.61,4.1,5.24,1.79,2.02,1636.8404397554423,1562.3689935619966,74.47144619344567,1.6,0.4,3,1,1,2.0,0.8,2,3,0,1,1,1,1.0,0.6666666666666666
18/02/2024,13:30,Ajax,Nijmegen,2,2,D,1.42,5.16,6.29,1.36,3.03,1607.6024487582765,1522.9326062539683,84.66984250430824,2.8,1.8,3,1,1,1.6,1.4,2,2,1,2,0,1,1.3333333333333333,0.6666666666666666
18/02/2024,13:30,Vitesse,Volendam,1,1,D,1.75,3.84,4.43,1.81,1.99,1379.46047630926,1372.270071700069,7.190404609191091,0.6,1.6,0,1,4,0.8,2.4,0,1,4,1,1,1,1.0,1.3333333333333333
18/02/2024,15:45,Feyenoord,Waalwijk,1,0,H,1.1,9.98,20.48,1.3,3.45,1742.4048198508938,1415.3861786939426,327.01864115695116,1.4,0.6,3,2,0,1.0,2.0,1,1,3,3,0,0,2.6666666666666665,0.6666666666666666
23/02/2024,19:00,Utrecht,Heracles,1,0,H,1.37,5.08,7.7,1.53,2.48,1572.5626432046774,1436.7854421842667,135.77720102041076,2.2,0.8,3,2,0,1.4,2.4,1,1,3,1,0,0,3.0,1.0
24/02/2024,17:45,Waalwijk,For Sittard,0,1,A,2.4,3.36,2.93,1.99,1.81,1401.1392339785866,1447.0903466501868,-45.951112671600185,0.8,1.8,1,1,3,1.0,1.8,1,2,2,1,1,1,1.0,0.6666666666666666
24/02/2024,19:00,Zwolle,PSV Eindhoven,1,7,A,11.95,6.91,1.21,1.36,3.06,1493.5113487173978,1789.69409563626,-296.1827469188622,1.2,0.8,2,2,1,2.2,0.6,3,2,0,0,1,0,0.0,4.0
24/02/2024,20:00,Nijmegen,Sparta Rotterdam,2,0,H,1.92,3.71,3.75,1.78,2.02,1537.656838493873,1501.820218690831,35.83661980304191,1.6,1.4,2,2,1,1.0,1.8,1,1,3,0,1,2,0.6666666666666666,1.3333333333333333
25/02/2024,11:15,Excelsior,Vitesse,1,2,A,2.13,3.6,3.24,1.76,2.05,1403.2598819504165,1396.2029067745086,7.056975175907837,1.4,2.0,1,1,3,0.8,1.8,0,1,4,1,0,2,1.0,0.3333333333333333
25/02/2024,13:30,Almere City,Feyenoord,0,2,A,10.21,5.79,1.27,1.59,2.33,1505.2659807331058,1748.6849133395417,-243.41893260643587,0.6,0.6,2,2,1,1.2,0.2,4,1,0,0,1,0,1.0,6.0
25/02/2024,13:30,Twente,Go Ahead Eagles,3,0,H,1.52,4.5,5.63,1.64,2.25,1647.4896955639888,1522.4398190174636,125.04987654652518,1.2,0.4,2,1,2,1.8,0.6,3,2,0,1,1,1,1.3333333333333333,1.3333333333333333
25/02/2024,15:45,AZ Alkmaar,Ajax,2,0,H,1.99,3.82,3.39,1.58,2.34,1609.0223198694925,1591.990048618819,17.032271250673602,1.2,1.2,1,3,1,2.6,1.8,2,2,1,2,0,1,1.3333333333333333,0.6666666666666666
25/02/2024,19:00,Volendam,Heerenveen,0,4,A,4.29,4.0,1.74,1.63,2.25,1361.5949263225014,1486.0421920297488,-124.44726570724742,1.0,2.4,0,2,3,1.6,2.4,1,2,2,1,2,0,1.3333333333333333,2.0
01/03/2024,19:00,Volendam,Nijmegen,2,5,A,5.2,4.33,1.58,1.57,2.39,1353.606026572566,1545.6457382438084,-192.03971167124246,0.8,3.0,0,1,4,1.8,1.4,2,2,1,0,2,1,1.3333333333333333,3.3333333333333335
02/03/2024,17:45,Go Ahead Eagles,Waalwijk,1,0,H,1.69,4.0,4.68,1.72,2.1,1532.4057473608686,1391.1733056351816,141.23244172568707,1.4,1.2,2,2,1,0.6,1.2,1,1,3,2,1,0,1.6666666666666667,1.6666666666666667
02/03/2024,19:00,Vitesse,Twente,1,2,A,5.17,4.04,1.63,1.79,2.01,1390.4867892390766,1653.2058130994208,-262.7190238603441,1.0,1.6,1,1,3,1.8,0.2,3,1,1,0,2,1,0.6666666666666666,2.0
02/03/2024,20:00,Sparta Rotterdam,AZ Alkmaar,1,1,D,4.08,3.64,1.86,1.93,1.86,1506.3070132104604,1604.5355253498633,-98.22851213940294,1.0,1.8,1,1,3,1.2,0.8,2,2,1,1,2,0,1.0,1.6666666666666667
03/03/2024,11:15,Ajax,Utrecht,2,0,H,1.78,4.14,3.93,1.53,2.45,1606.1521731736882,1558.4005186498082,47.751654523880006,1.8,2.0,1,2,2,2.2,0.6,4,1,0,2,1,0,2.6666666666666665,1.6666666666666667
03/03/2024,13:30,Heerenveen,Zwolle,2,0,H,1.63,4.2,4.85,1.63,2.25,1501.3646117770584,1478.1889289700882,23.175682806970144,2.4,1.8,2,2,1,1.0,1.8,2,1,2,0,0,1,2.0,2.0
03/03/2024,13:30,PSV Eindhoven,Feyenoord,2,2,D,2.04,3.6,3.42,1.74,2.06,1787.9317635958778,1750.447245379924,37.48451821595381,3.4,0.6,4,1,0,1.2,0.0,4,1,0,2,0,1,2.6666666666666665,2.0
03/03/2024,15:45,For Sittard,Excelsior,5,2,H,1.9,3.65,3.88,1.86,1.94,1460.2080085296932,1390.14222007091,70.06578845878312,1.2,1.8,2,1,2,1.0,2.4,0,1,4,1,1,1,1.0,1.6666666666666667
03/03/2024,19:00,Heracles,Almere City,2,2,D,2.55,3.35,2.71,1.99,1.81,1439.7042836933852,1502.3471392239874,-62.64285553060222,1.2,2.4,1,0,4,0.6,1.0,2,1,2,1,0,0,5.0,0.0
08/03/2024,19:00,Go Ahead Eagles,PSV Eindhoven,0,1,A,6.77,5.18,1.4,1.4,2.89,1526.8016900937414,1793.535820863005,-266.73413076926363,1.2,0.8,3,1,1,3.4,1.0,3,2,0,0,3,0,0.6666666666666666,3.3333333333333335
09/03/2024,17:45,Twente,Sparta Rotterdam,2,1,H,1.4,4.73,7.48,1.7,2.13,1662.2164031343052,1497.296423175576,164.9199799587293,2.2,0.4,4,0,1,1.0,1.8,1,1,3,0,0,3,2.0,2.0
09/03/2024,19:00,Almere City,Utrecht,1,1,D,3.71,3.37,2.05,2.1,1.73,1504.7463777052694,1556.0012801685261,-51.25490246325671,1.0,1.0,2,2,1,2.0,0.8,4,0,1,1,0,0,2.0,0.0
09/03/2024,20:00,Waalwijk,Vitesse,3,1,H,2.25,3.54,3.05,1.8,2.0,1406.1436663783854,1375.5164284958728,30.627237882512645,0.4,1.2,1,0,4,1.2,1.8,1,1,3,2,0,1,1.6666666666666667,0.6666666666666666
10/03/2024,11:15,AZ Alkmaar,Excelsior,4,0,H,1.27,5.97,10.23,1.53,2.48,1611.2992178139666,1383.3785276068068,227.92069020715985,1.0,0.6,2,2,1,1.2,3.2,0,0,5,1,1,1,2.3333333333333335,1.0
10/03/2024,13:30,Zwolle,Volendam,1,1,D,1.56,4.43,5.3,1.58,2.37,1473.0295101985612,1358.765445344093,114.26406485446819,0.8,2.2,1,1,3,1.2,3.8,0,1,4,1,0,0,5.0,0.0
10/03/2024,13:30,Ajax,For Sittard,2,2,D,1.45,4.71,6.41,1.57,2.38,1600.197444959142,1466.1627367442393,134.03470821490282,1.4,1.6,1,2,2,2.0,2.2,2,1,2,2,0,1,2.3333333333333335,0.6666666666666666
10/03/2024,15:45,Nijmegen,Heerenveen,2,0,H,2.05,3.67,3.39,1.7,2.14,1558.7442530123142,1488.2660970085526,70.47815600376157,2.4,1.4,3,1,1,2.4,1.4,3,1,1,0,1,2,1.0,1.3333333333333333
10/03/2024,19:00,Feyenoord,Heracles,3,0,H,1.07,12.15,25.88,1.23,3.95,1754.743915280836,1435.407613792473,319.336301488363,1.6,0.4,4,1,0,1.2,2.0,1,1,3,1,0,0,4.0,0.0
15/03/2024,19:00,Heracles,Go Ahead Eagles,2,0,H,3.09,3.57,2.21,1.62,2.29,1454.2648511926566,1507.9444526935579,-53.6796015009013,1.0,2.0,1,1,3,0.8,1.0,2,1,2,0,1,0,0.0,4.0
16/03/2024,17:45,For Sittard,Zwolle,3,1,H,1.78,3.81,4.35,1.79,2.01,1481.45916058979,1457.7330863530105,23.726074236779368,1.8,2.0,2,1,2,0.6,2.4,0,2,3,0,1,0,0.0,2.0
16/03/2024,19:00,Excelsior,Waalwijk,1,1,D,2.25,3.49,3.06,1.77,2.05,1384.3599735059718,1405.1622204792204,-20.802246973248657,1.0,3.6,0,0,5,1.0,0.8,2,0,3,0,1,2,1.3333333333333333,2.3333333333333335
16/03/2024,20:00,Vitesse,Almere City,1,1,D,2.22,3.27,3.34,2.05,1.77,1380.8519195707042,1499.410886630438,-118.55896705973373,1.4,2.0,1,1,3,0.8,1.0,1,3,1,0,1,0,0.0,5.0
17/03/2024,11:15,Volendam,AZ Alkmaar,0,4,A,11.0,6.08,1.24,1.47,2.63,1353.0824675379642,1616.9821956200954,-263.8997280821311,1.0,3.2,0,2,3,1.8,0.4,3,2,0,0,2,1,0.6666666666666666,2.0
17/03/2024,13:30,Heerenveen,Feyenoord,2,3,A,5.98,4.68,1.47,1.6,2.33,1482.943688295129,1760.0663239942596,-277.12263569913057,1.8,1.2,3,0,2,2.0,0.4,4,1,0,0,2,1,0.6666666666666666,2.6666666666666665
17/03/2024,13:30,Utrecht,Nijmegen,1,0,H,1.89,3.66,3.94,1.75,2.07,1571.1197013652902,1543.62583181555,27.49386954974011,1.4,0.6,3,1,1,2.2,1.2,3,1,1,0,1,2,0.6666666666666666,1.6666666666666667
17/03/2024,15:45,Sparta Rotterdam,Ajax,2,2,D,3.33,3.58,2.09,1.69,2.16,1501.613519841355,1595.880348293363,-94.26682845200821,1.2,1.8,1,1,3,1.6,1.8,1,2,2,0,3,0,0.3333333333333333,2.3333333333333335
17/03/2024,19:00,PSV Eindhoven,Twente,1,0,H,1.41,4.91,6.97,1.55,2.41,1803.1217028307885,1652.6305211665217,150.49118166426683,3.4,0.8,4,1,0,2.0,0.6,4,0,1,2,1,0,2.3333333333333335,1.0
30/03/2024,15:30,Nijmegen,PSV Eindhoven,3,1,H,6.41,4.95,1.43,1.47,2.64,1568.125172791948,1778.6223618543906,-210.49718906244266,2.2,1.0,3,1,1,2.6,0.6,4,1,0,0,3,0,0.6666666666666666,3.6666666666666665
30/03/2024,17:45,Sparta Rotterdam,For Sittard,4,0,H,2.19,3.45,3.24,1.98,1.81,1515.7443609045695,1467.3283195265753,48.416041377994134,1.6,1.8,1,2,2,2.4,1.4,3,1,1,2,0,1,1.6666666666666667,0.3333333333333333
30/03/2024,19:00,Waalwijk,Heerenveen,1,1,D,2.86,3.5,2.37,1.77,2.03,1408.465317095061,1479.6405916792885,-71.17527458422751,0.8,1.0,1,1,3,1.6,1.4,2,0,3,1,1,1,1.6666666666666667,1.3333333333333333
30/03/2024,19:00,Go Ahead Eagles,Excelsior,3,0,H,1.58,4.31,5.21,1.57,2.39,1517.823077044672,1374.4813491548578,143.34172788981414,0.6,1.2,2,0,3,1.2,3.2,0,1,4,1,1,1,1.6666666666666667,1.3333333333333333
30/03/2024,20:00,AZ Alkmaar,Vitesse,2,0,H,1.26,5.85,10.68,1.55,2.41,1623.112939737412,1374.7211754533876,248.39176428402448,2.6,0.4,4,1,0,1.2,1.6,1,2,2,2,0,1,1.3333333333333333,0.3333333333333333
31/03/2024,11:15,Zwolle,Ajax,1,3,A,4.49,4.11,1.69,1.52,2.5,1448.4017440957334,1605.2116905506402,-156.80994645490682,0.6,2.8,0,1,4,1.6,1.6,1,3,1,0,0,1,2.0,2.0
31/03/2024,13:30,Feyenoord,Utrecht,4,2,H,1.32,5.42,8.77,1.58,2.35,1767.6280754387144,1563.5579499208354,204.07012551787898,2.2,0.8,4,1,0,0.8,0.6,3,1,1,2,0,1,3.0,1.0
31/03/2024,13:30,Twente,Heracles,1,0,H,1.22,6.46,11.66,1.44,2.74,1659.8897566668513,1447.005615692327,212.88414097452437,1.4,0.8,3,0,2,0.8,1.6,1,1,3,0,0,1,2.0,2.0
31/03/2024,15:45,Almere City,Volendam,1,1,D,1.44,4.59,6.88,1.71,2.12,1493.442189387919,1359.0511647804833,134.3910246074356,1.0,1.2,1,3,1,0.8,3.0,0,2,3,1,0,0,1.0,0.0
02/04/2024,17:45,Vitesse,Sparta Rotterdam,1,4,A,2.72,3.53,2.47,1.73,2.06,1365.4959298889978,1524.9696064689592,-159.47367657996142,1.0,1.8,1,1,3,1.6,1.4,1,2,2,0,3,0,0.3333333333333333,2.6666666666666665
02/04/2024,19:00,Excelsior,PSV Eindhoven,0,2,A,13.91,8.56,1.16,1.23,3.97,1371.8126043581433,1781.291106651105,-409.4785022929618,0.8,3.0,0,1,4,2.4,1.2,3,1,1,0,3,0,0.6666666666666666,4.333333333333333
02/04/2024,20:00,For Sittard,Nijmegen,1,1,D,2.34,3.3,3.08,2.09,1.73,1471.5619523361747,1563.8915399823486,-92.32958764617388,2.2,1.8,3,1,1,2.4,0.8,4,0,1,0,1,2,1.0,2.0
03/04/2024,17:45,Heracles,AZ Alkmaar,5,0,H,6.86,4.69,1.43,1.66,2.22,1469.0182481092122,1601.1003073205268,-132.08205921131457,0.8,1.4,1,1,3,2.6,0.2,4,1,0,0,0,1,1.0,1.0
03/04/2024,19:00,Utrecht,Zwolle,5,1,H,1.48,4.54,6.21,1.64,2.2,1573.7606550807348,1438.199038935834,135.56161614490065,1.0,1.4,2,1,2,0.8,3.2,0,1,4,0,1,0,0.0,1.0
